ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
21173,400000.0,1,5,2,40,0,0,0,0,0,0,178069.0,181613.0,186905.0,188959.0,183659.0,96385.0,6496.0,8214.0,6621.0,3400.0,3541.0,6000.0
15931,310000.0,2,2,1,29,-2,-2,-2,-2,-2,-2,13158.0,1062.0,8805.0,3024.0,0.0,0.0,1062.0,8805.0,3087.0,0.0,0.0,3240.0
15642,250000.0,2,2,1,36,0,0,0,0,-1,0,253627.0,239250.0,245611.0,33017.0,182078.0,184036.0,10153.0,11000.0,4701.0,190071.0,8000.0,10014.0
12416,370000.0,2,1,1,31,-2,-1,0,0,0,0,0.0,229818.0,234379.0,239082.0,244124.0,243986.0,229818.0,8409.0,8500.0,8800.0,8800.0,14100.0
12028,460000.0,2,2,1,39,-1,-1,-1,2,0,-1,15950.0,13101.0,22551.0,21851.0,22214.0,80132.0,13101.0,10000.0,0.0,10000.0,80132.0,4882.0
8369,50000.0,1,2,2,27,2,0,0,0,0,0,48387.0,47637.0,48479.0,18616.0,19196.0,17906.0,2300.0,2100.0,1000.0,1000.0,1000.0,680.0
25073,60000.0,1,2,2,53,0,0,0,0,0,0,62038.0,34845.0,33598.0,20904.0,18705.0,19345.0,1579.0,1998.0,1304.0,771.0,1045.0,433.0
27486,300000.0,1,1,1,58,2,2,2,2,2,2,148265.0,158230.0,160242.0,156171.0,165556.0,169250.0,14000.0,6000.0,0.0,12000.0,6500.0,6500.0
13525,80000.0,2,3,2,55,0,0,0,0,0,0,78009.0,78616.0,49662.0,48867.0,48278.0,46773.0,2420.0,2000.0,1656.0,1693.0,1767.0,1581.0
10960,120000.0,2,2,1,28,0,0,0,0,0,0,96833.0,78920.0,74310.0,75710.0,77503.0,73945.0,3000.0,5000.0,3000.0,3000.0,4000.0,1500.0
5280,50000.0,2,3,1,55,0,0,0,0,0,0,37234.0,37942.0,38003.0,11625.0,18442.0,9743.0,1963.0,2025.0,562.0,339.0,1200.0,600.0
9357,130000.0,2,1,2,29,-2,-2,-2,-2,-2,-2,-200.0,-200.0,0.0,2115.0,0.0,0.0,0.0,200.0,2115.0,0.0,0.0,0.0
16854,80000.0,1,2,1,36,3,2,2,4,4,3,600.0,600.0,600.0,600.0,600.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0
15571,130000.0,1,1,1,40,2,2,2,2,2,2,62177.0,60580.0,65489.0,66327.0,64665.0,68740.0,0.0,5900.0,2500.0,0.0,5300.0,2700.0
5918,200000.0,2,3,1,46,-1,-1,-1,-1,-2,-2,1207.0,5590.0,2500.0,0.0,0.0,0.0,5590.0,2500.0,0.0,0.0,0.0,0.0
4103,240000.0,2,1,2,36,-1,-1,2,0,-1,2,5367.0,6959.0,6649.0,5149.0,13750.0,5777.0,6959.0,15.0,0.0,7013.0,0.0,726.0
24588,350000.0,1,2,2,34,0,0,0,0,0,0,38021.0,29493.0,31838.0,32369.0,33478.0,83304.0,3000.0,3000.0,3000.0,1500.0,52000.0,3000.0
3385,200000.0,2,2,1,37,-1,-1,-1,-1,-1,-2,390.0,31638.0,770.0,2108.0,0.0,0.0,31638.0,770.0,2118.0,0.0,0.0,0.0
25253,30000.0,2,1,2,24,2,2,0,0,0,0,23905.0,23244.0,23578.0,25871.0,26143.0,26724.0,0.0,2000.0,3000.0,1000.0,1000.0,3500.0
18392,170000.0,2,1,2,23,0,0,0,0,0,0,15639.0,14431.0,15437.0,13838.0,14915.0,10090.0,1265.0,3437.0,2115.0,2920.0,1500.0,1053.0
4779,50000.0,1,2,2,53,1,-1,-1,-1,0,-1,0.0,3333.0,0.0,8796.0,6346.0,3600.0,3333.0,0.0,8796.0,1000.0,4000.0,0.0
10208,80000.0,1,2,2,26,0,0,0,0,0,0,76158.0,81858.0,80337.0,61002.0,58148.0,52515.0,8000.0,5000.0,4000.0,5000.0,3000.0,5000.0
21711,60000.0,2,2,1,23,0,0,0,-1,-1,-1,43714.0,47653.0,51400.0,399.0,500.0,10400.0,5000.0,5000.0,399.0,500.0,10400.0,0.0
10811,380000.0,2,2,2,41,0,0,0,0,-1,0,86950.0,76202.0,63536.0,22345.0,9222.0,10551.0,3239.0,1283.0,453.0,9222.0,10551.0,5088.0
20582,120000.0,1,2,1,30,1,2,2,2,0,0,80226.0,81812.0,82922.0,80989.0,82761.0,84766.0,3500.0,3000.0,0.0,3120.0,3500.0,3100.0
26636,10000.0,1,1,2,23,1,2,0,0,0,2,9020.0,8707.0,8519.0,9505.0,10127.0,9677.0,0.0,1391.0,1300.0,900.0,0.0,500.0
26317,100000.0,2,6,1,29,0,0,0,0,0,0,99302.0,83403.0,58083.0,88344.0,49443.0,23159.0,5712.0,3503.0,59000.0,1600.0,1000.0,1000.0
25435,100000.0,2,1,2,29,0,0,0,0,0,0,94378.0,95809.0,93076.0,91241.0,62242.0,9565.0,6000.0,5000.0,4000.0,4000.0,1000.0,1000.0
16195,130000.0,2,3,1,36,0,0,0,0,0,0,140479.0,133540.0,126408.0,119174.0,111339.0,103492.0,5000.0,5000.0,4200.0,4000.0,3600.0,4542.0
27516,140000.0,1,3,1,59,-1,-1,-1,-1,-1,-1,2859.0,3447.0,0.0,2061.0,0.0,3035.0,3447.0,0.0,2061.0,0.0,3035.0,2302.0
2253,140000.0,2,2,1,35,0,0,0,0,0,0,137692.0,134899.0,137477.0,110865.0,69217.0,48018.0,5202.0,6405.0,4819.0,3091.0,2477.0,100002.0
4879,80000.0,2,1,2,27,-1,-1,-1,0,-1,-1,3199.0,1205.0,917.0,917.0,702.0,3099.0,1325.0,917.0,0.0,702.0,3099.0,0.0
10522,100000.0,1,2,1,51,3,4,3,2,2,2,56002.0,55557.0,54083.0,54601.0,55585.0,57027.0,1000.0,0.0,2000.0,2000.0,2500.0,0.0
14081,30000.0,1,2,2,24,1,2,-1,-1,-1,-1,2706.0,1261.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,780.0
489,220000.0,2,2,1,36,-1,-1,-1,0,-1,-1,396.0,1648.0,792.0,396.0,396.0,396.0,1648.0,792.0,0.0,396.0,396.0,792.0
12864,220000.0,2,1,2,36,0,0,2,0,0,0,13043.0,4111.0,1522.0,5198.0,3974.0,-38.0,2190.0,1.0,3980.0,20.0,0.0,7762.0
12334,60000.0,2,2,2,23,0,0,0,0,0,0,60380.0,55367.0,111334.0,19358.0,19760.0,20223.0,2296.0,2510.0,838.0,862.0,1015.0,400.0
5844,10000.0,1,2,2,37,-1,-1,-1,0,-1,0,885.0,1475.0,780.0,390.0,780.0,390.0,1475.0,780.0,0.0,31250.0,0.0,0.0
17015,30000.0,2,2,2,23,0,0,0,0,0,2,28138.0,22517.0,24148.0,25437.0,28391.0,27801.0,2000.0,2000.0,2000.0,3700.0,0.0,1500.0
7738,360000.0,2,1,1,41,0,0,0,0,0,0,100608.0,95511.0,96288.0,100251.0,99983.0,122578.0,4000.0,6000.0,5000.0,4000.0,80000.0,5000.0
10550,300000.0,1,2,1,66,0,0,0,0,0,0,259513.0,257866.0,261088.0,257288.0,256369.0,212395.0,10000.0,15000.0,9500.0,11000.0,9000.0,6000.0
18442,200000.0,2,2,1,25,0,0,0,0,0,0,108174.0,111378.0,113751.0,110828.0,110592.0,103734.0,5000.0,4200.0,3820.0,4000.0,3760.0,4006.0
2510,30000.0,1,3,1,28,2,2,2,2,2,4,23848.0,23873.0,24182.0,26022.0,27462.0,27531.0,700.0,1000.0,2550.0,2013.0,1108.0,0.0
4751,50000.0,2,2,1,45,0,0,0,0,0,0,35116.0,26171.0,25088.0,21090.0,21749.0,22386.0,1441.0,1500.0,756.0,1000.0,1000.0,829.0
2364,220000.0,1,1,2,34,-1,-1,-1,-2,-2,-2,17875.0,3431.0,-344.0,-344.0,-601.0,-601.0,3431.0,0.0,0.0,0.0,0.0,0.0
13795,360000.0,1,2,2,28,-2,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,1090.0,8788.0,0.0,0.0,0.0,1090.0,7910.0,170027.0
527,20000.0,1,2,2,27,1,2,0,0,0,2,18649.0,18066.0,19040.0,19446.0,20759.0,20241.0,0.0,1594.0,1000.0,1606.0,0.0,300.0
29298,70000.0,1,2,2,25,0,-1,-1,-1,-2,-2,34700.0,21597.0,3340.0,0.0,0.0,0.0,21597.0,3340.0,0.0,0.0,0.0,8535.0
1864,50000.0,2,2,2,24,0,0,0,0,0,0,49819.0,50135.0,32101.0,17401.0,19820.0,17399.0,1672.0,1246.0,574.0,3000.0,649.0,285.0
22899,70000.0,2,2,1,33,0,0,0,0,0,0,31130.0,16171.0,16373.0,16945.0,21462.0,11128.0,10171.0,3000.0,1260.0,6138.0,1128.0,500.0
6155,30000.0,2,1,2,34,1,2,2,2,2,2,24022.0,24744.0,24053.0,25624.0,25977.0,25413.0,1396.0,0.0,1967.0,903.0,0.0,1100.0
5106,80000.0,1,2,3,45,0,0,0,0,0,0,28219.0,29276.0,30210.0,30505.0,31184.0,28641.0,1816.0,1750.0,1045.0,1123.0,1038.0,2008.0
24422,240000.0,1,2,1,34,0,0,0,0,0,0,242805.0,237854.0,240535.0,242770.0,191520.0,173461.0,10000.0,11000.0,9248.0,8005.0,8000.0,8000.0
28717,340000.0,2,1,3,42,-1,-1,-1,-1,-1,0,139808.0,176743.0,34402.0,205931.0,265431.0,270237.0,873552.0,1215471.0,889043.0,621000.0,20000.0,145000.0
8542,490000.0,1,1,1,50,-1,-1,-1,-1,-1,-1,17884.0,6836.0,4657.0,3398.0,1476.0,1602.0,6836.0,4657.0,3398.0,1476.0,1602.0,7531.0
19644,460000.0,2,1,2,29,0,0,0,0,0,0,82315.0,170894.0,160223.0,160894.0,165246.0,169983.0,90150.0,7018.0,7000.0,7002.0,8007.0,8038.0
7760,20000.0,1,2,2,33,1,2,0,0,0,-2,17439.0,16872.0,17483.0,9152.0,0.0,0.0,0.0,1000.0,183.0,0.0,0.0,0.0
15585,290000.0,1,2,1,49,-2,-2,-2,-2,-2,-2,4040.0,5438.0,3116.0,13459.0,2685.0,2532.0,5457.0,3131.0,13526.0,2698.0,2544.0,1988.0
8860,180000.0,1,1,2,29,-1,-1,-1,-1,-1,-1,996.0,1593.0,2597.0,998.0,847.0,1912.0,1597.0,2604.0,1001.0,849.0,1915.0,4055.0
573,350000.0,1,1,2,33,-1,-1,-1,-2,-2,-1,10900.0,10478.0,-22.0,-22.0,-22.0,4532.0,10530.0,0.0,0.0,0.0,4554.0,0.0
22685,450000.0,2,2,1,43,-2,-2,-2,-2,-2,-2,7361.0,8670.0,6982.0,15945.0,7841.0,7676.0,8692.0,7010.0,15998.0,7871.0,7696.0,6957.0
17617,500000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1779.0,644.0,1138.0,643.0,628.0,905.0,644.0,1138.0,643.0,630.0,905.0,3111.0
28643,150000.0,2,1,1,38,0,0,0,0,-1,-1,109244.0,96560.0,86565.0,85069.0,508.0,0.0,3506.0,5000.0,5003.0,508.0,0.0,0.0
29386,230000.0,1,2,2,28,0,0,-2,-2,-2,-2,26574.0,-26.0,-26.0,90624.0,92624.0,-89.0,26.0,0.0,90650.0,2000.0,89.0,0.0
15097,50000.0,1,2,1,38,0,0,0,0,0,0,13921.0,14800.0,16394.0,6198.0,7717.0,7722.0,1500.0,2000.0,1091.0,2000.0,500.0,500.0
12084,30000.0,2,2,2,42,3,2,2,0,-1,-1,2231.0,3048.0,2845.0,1630.0,12037.0,12933.0,1000.0,12.0,0.0,12037.0,1100.0,0.0
27717,80000.0,2,3,1,26,0,0,0,0,0,0,69489.0,70336.0,71755.0,66175.0,67573.0,69083.0,2600.0,2571.0,2500.0,2500.0,2600.0,3000.0
14477,250000.0,2,1,1,42,-1,-1,-2,-2,-2,-2,16240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18504,50000.0,2,3,1,24,0,0,0,0,0,-2,27172.0,28078.0,21165.0,1515.0,0.0,0.0,1390.0,1650.0,1000.0,0.0,0.0,0.0
6779,180000.0,1,1,2,27,0,0,0,0,0,0,29735.0,24414.0,18300.0,16908.0,37319.0,34978.0,19000.0,5000.0,10009.0,22000.0,20000.0,15000.0
17206,170000.0,2,2,2,28,0,0,0,2,0,0,44996.0,46045.0,48989.0,47900.0,51088.0,54256.0,2100.0,4000.0,0.0,4000.0,4000.0,4000.0
18144,500000.0,1,1,2,30,-2,-2,-2,-1,-1,0,3317.0,22426.0,12762.0,11692.0,184515.0,168259.0,11393.0,25742.0,18076.0,184637.0,841.0,37384.0
21945,120000.0,2,2,2,27,1,-2,-1,-1,-2,-2,0.0,0.0,2382.0,0.0,0.0,0.0,0.0,2382.0,0.0,0.0,0.0,0.0
29300,240000.0,1,2,2,26,0,0,0,0,0,0,24779.0,28630.0,29095.0,28883.0,28372.0,24033.0,5000.0,1700.0,1500.0,755.0,3000.0,120000.0
27920,80000.0,2,1,2,27,-1,3,2,2,2,0,2127.0,1948.0,1770.0,3104.0,2946.0,2844.0,0.0,0.0,1400.0,0.0,57.0,816.0
19143,320000.0,2,1,2,27,-1,0,0,0,-1,0,19950.0,24544.0,31236.0,66091.0,5800.0,5800.0,5000.0,10000.0,36091.0,5800.0,0.0,464.0
29020,200000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20580,50000.0,1,3,2,27,-1,-1,-1,-1,-1,-1,3150.0,9375.0,725.0,21423.0,6308.0,12651.0,9375.0,730.0,21423.0,6308.0,12651.0,6243.0
14089,130000.0,2,1,2,32,0,0,0,0,0,2,132105.0,130973.0,97006.0,60608.0,62065.0,60842.0,8000.0,4559.0,5000.0,5000.0,0.0,6000.0
12947,140000.0,1,1,2,34,2,2,2,2,2,2,124640.0,131032.0,132065.0,129307.0,131154.0,134470.0,9900.0,4700.0,800.0,4012.0,9800.0,1.0
17234,50000.0,2,2,2,35,0,0,0,0,0,0,48818.0,49796.0,50892.0,50769.0,48813.0,49874.0,2200.0,2200.0,1800.0,1900.0,2000.0,2000.0
27612,50000.0,2,2,1,26,0,0,0,0,0,0,43800.0,44335.0,44626.0,40928.0,29367.0,29156.0,2043.0,2126.0,2104.0,990.0,1200.0,1654.0
17517,90000.0,2,2,2,32,3,2,2,2,0,0,27565.0,28613.0,29364.0,28596.0,30120.0,31285.0,1800.0,1500.0,0.0,2000.0,1650.0,1000.0
21095,200000.0,1,2,1,36,0,0,0,-2,-1,0,5440.0,7268.0,0.0,0.0,42362.0,43094.0,2000.0,0.0,0.0,87000.0,1566.0,1830.0
29164,360000.0,2,3,1,73,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6628,60000.0,2,2,1,37,5,4,4,3,2,2,60480.0,59966.0,58411.0,58868.0,55232.0,58430.0,1001.0,0.0,2001.0,0.0,4301.0,2000.0
14700,360000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,220.0,2755.0,1380.0,0.0,1999.0,-1.0,2755.0,1380.0,0.0,1999.0,0.0,500.0
24882,200000.0,1,1,1,43,0,0,0,0,0,0,145901.0,144678.0,140804.0,136437.0,135253.0,134629.0,5216.0,5090.0,5014.0,5009.0,4844.0,5002.0
3519,360000.0,1,1,1,34,-1,-1,-1,-1,-1,-1,997.0,1267.0,3935.0,2437.0,2797.0,256.0,1270.0,3946.0,2444.0,2805.0,258.0,1.0
16330,210000.0,2,2,1,43,0,0,0,0,0,0,190693.0,169931.0,173389.0,154440.0,155592.0,116249.0,7000.0,7000.0,10005.0,6193.0,4231.0,5000.0
7801,470000.0,2,1,2,39,-1,-1,-1,-1,-1,-1,1264.0,5478.0,4753.0,5289.0,831.0,2140.0,5478.0,4757.0,5289.0,831.0,2140.0,2440.0
13802,50000.0,1,3,1,24,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,360000.0,1,2,1,44,1,-1,-1,-1,-1,-1,-3.0,583.0,-17.0,3440.0,1368.0,146.0,586.0,0.0,3457.0,1375.0,200.0,754.0
255,400000.0,2,2,2,29,-1,0,-1,-1,-1,-1,19532.0,3719.0,1453.0,4944.0,1896.0,2486.0,3127.0,1469.0,4968.0,1905.0,2494.0,862.0
8975,290000.0,1,1,2,37,2,0,0,0,0,0,131279.0,134113.0,136948.0,139674.0,142793.0,162091.0,4700.0,4800.0,4735.0,5100.0,21500.0,6000.0
16950,50000.0,1,2,1,58,2,2,2,2,0,0,8728.0,10726.0,11257.0,11772.0,12574.0,13369.0,2152.0,1000.0,1000.0,1000.0,1000.0,1000.0
2638,390000.0,1,1,2,28,-1,0,0,0,0,0,10439.0,25143.0,35165.0,44543.0,45631.0,45793.0,15007.0,10529.0,10000.0,1773.0,2000.0,1592.0
22858,490000.0,2,2,1,31,0,0,0,0,0,0,245566.0,238208.0,226020.0,212422.0,201680.0,164989.0,10095.0,9861.0,7055.0,6189.0,5046.0,5089.0
3045,430000.0,1,1,1,48,-2,-2,-2,-2,-2,-2,4469.0,52213.0,46935.0,0.0,46987.0,882.0,52226.0,46935.0,0.0,46987.0,882.0,0.0
26859,50000.0,1,2,1,35,2,2,2,0,0,0,58175.0,56749.0,52792.0,50167.0,31778.0,32427.0,2600.0,0.0,1400.0,0.0,649.0,32100.0
28463,180000.0,2,1,2,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13439,60000.0,2,3,1,30,1,2,0,0,0,0,15442.0,16091.0,17512.0,18413.0,19951.0,21454.0,1200.0,2000.0,1500.0,2000.0,2000.0,1300.0
24564,250000.0,1,2,2,44,0,0,0,0,0,0,175070.0,175494.0,175711.0,153130.0,153859.0,103593.0,8000.0,6018.0,6887.0,6000.0,4001.0,12000.0
23433,30000.0,2,2,1,33,0,0,0,0,0,0,28938.0,30246.0,30485.0,30274.0,29967.0,23477.0,1800.0,1574.0,1300.0,886.0,1000.0,686.0
22591,160000.0,2,2,0,41,0,0,0,0,-2,-1,8554.0,1375.0,2310.0,0.0,0.0,351.0,1000.0,1000.0,0.0,0.0,351.0,0.0
24347,150000.0,1,1,2,32,0,0,0,0,0,0,76215.0,72149.0,58228.0,38495.0,35807.0,24871.0,22365.0,10000.0,3993.0,15838.0,10000.0,7780.0
6180,90000.0,1,3,2,29,0,0,0,0,0,0,83683.0,65192.0,46273.0,46979.0,48139.0,44432.0,4000.0,3000.0,1700.0,2000.0,1591.0,2647.0
1259,210000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,291.0,441.0,291.0,291.0,291.0,291.0,441.0,291.0,291.0
14722,170000.0,2,1,2,37,-1,-1,-1,-1,0,0,49699.0,32301.0,74152.0,38579.0,77819.0,47975.0,32305.0,74198.0,38804.0,66000.0,40970.0,25156.0
10446,230000.0,2,2,1,30,0,0,0,0,0,0,218495.0,223270.0,227807.0,218047.0,223370.0,206937.0,8270.0,8366.0,6012.0,9474.0,6962.0,24338.0
2454,60000.0,2,1,2,23,0,0,2,0,0,0,59423.0,63347.0,61183.0,29052.0,29087.0,27296.0,5500.0,146.0,1500.0,1200.0,1500.0,1500.0
26115,230000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,2774.0,0.0,0.0,0.0,0.0,5347.0,0.0,0.0,0.0,0.0,5347.0,0.0
14073,320000.0,1,1,1,43,-1,0,0,0,0,0,18625.0,28143.0,32159.0,31851.0,3105.0,-45.0,10000.0,5000.0,0.0,0.0,0.0,0.0
6832,130000.0,2,3,1,36,0,0,0,0,0,0,42553.0,43606.0,44577.0,45013.0,45695.0,46283.0,1740.0,1711.0,1587.0,1823.0,1956.0,1125.0
4658,50000.0,2,2,1,45,0,0,0,0,0,0,40650.0,42718.0,45047.0,45632.0,46535.0,47351.0,2850.0,3160.0,1740.0,1748.0,1650.0,3530.0
863,30000.0,2,3,2,52,2,2,7,7,7,7,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,0.0,0.0,0.0,0.0,0.0,0.0
20790,430000.0,1,1,1,42,-2,-2,-2,-2,-2,-2,11362.0,11461.0,5741.0,8897.0,1350.0,10184.0,11461.0,5745.0,8935.0,1350.0,10184.0,4190.0
17080,100000.0,2,2,2,25,0,0,0,0,0,0,87987.0,86380.0,88597.0,84861.0,69750.0,47394.0,4000.0,3900.0,3000.0,2000.0,2000.0,2000.0
12942,380000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,28057.0,14266.0,22101.0,24038.0,41215.0,35010.0,14412.0,22211.0,24159.0,41417.0,35184.0,2109.0
23587,240000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,3204.0,4888.0,0.0,1197.0,46834.0,0.0,4888.0,0.0,1197.0,46834.0,0.0,5252.0
26685,20000.0,1,2,2,25,1,2,0,0,0,0,19099.0,18114.0,18437.0,19267.0,19696.0,16876.0,0.0,1370.0,1200.0,1000.0,5000.0,1500.0
25278,170000.0,2,1,2,27,-1,0,0,0,0,0,41977.0,38895.0,39698.0,38330.0,39602.0,39922.0,1650.0,4500.0,4000.0,4000.0,3000.0,3000.0
888,180000.0,2,2,1,30,-1,-1,-1,-1,-1,-1,2488.0,13476.0,3173.0,13202.0,6594.0,2549.0,13476.0,3173.0,13212.0,6594.0,2549.0,1000.0
9187,100000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,1131.0,291.0,291.0,291.0,291.0,502.0,291.0,291.0,291.0,291.0,502.0,80.0
10686,160000.0,1,2,1,31,0,0,0,0,0,0,75636.0,77220.0,79129.0,80710.0,82749.0,84871.0,3400.0,3800.0,3500.0,3500.0,3500.0,3600.0
1078,500000.0,1,1,2,35,-1,0,-1,-1,-1,0,172041.0,70011.0,12976.0,34469.0,27425.0,28506.0,58761.0,13976.0,34828.0,28289.0,18175.0,17500.0
9791,60000.0,1,2,2,23,0,0,2,2,-1,0,4553.0,7730.0,12944.0,-7511.0,12606.0,6540.0,3258.0,0.0,0.0,28000.0,2000.0,50.0
830,50000.0,2,2,1,48,0,-1,-1,0,0,0,20944.0,4696.0,47225.0,16483.0,9343.0,9693.0,2360.0,49325.0,3001.0,1882.0,500.0,503.0
29444,240000.0,1,5,1,27,-2,-2,-2,-2,-2,-2,0.0,249.0,913.0,0.0,0.0,0.0,249.0,913.0,0.0,0.0,0.0,0.0
4848,50000.0,1,3,1,54,1,2,2,0,0,2,49271.0,24982.0,25142.0,15498.0,16613.0,16197.0,1000.0,1000.0,1000.0,1366.0,0.0,1552.0
22372,150000.0,2,2,2,29,-1,-1,-1,-1,-1,-1,933.0,598.0,1062.0,0.0,1810.0,0.0,598.0,1062.0,0.0,1810.0,0.0,3163.0
27751,360000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0
24980,50000.0,1,2,1,43,0,0,0,0,0,0,39722.0,40759.0,43096.0,44151.0,3361.0,3593.0,1700.0,3000.0,2350.0,1000.0,286.0,1000.0
28739,240000.0,2,2,1,31,-1,-1,-1,-1,-1,-1,184.0,0.0,2500.0,12500.0,749.0,2829.0,0.0,2500.0,12500.0,749.0,2829.0,2900.0
27200,330000.0,1,1,1,37,-1,-1,-1,-1,-1,-1,694.0,0.0,2023.0,-22.0,2870.0,860.0,0.0,2023.0,0.0,2892.0,1059.0,1727.0
29500,50000.0,1,1,1,40,0,0,0,0,0,0,47695.0,48879.0,44765.0,31240.0,20343.0,12349.0,2017.0,3000.0,2000.0,3007.0,1003.0,1500.0
9600,480000.0,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25766,190000.0,2,1,2,40,-1,-1,-1,-1,-1,-1,991.0,991.0,991.0,666.0,991.0,1316.0,991.0,991.0,666.0,991.0,1316.0,816.0
13571,20000.0,2,2,2,45,0,0,-1,2,2,2,13521.0,4964.0,882.0,882.0,914.0,930.0,1000.0,900.0,0.0,182.0,16.0,0.0
552,190000.0,2,1,2,41,-1,-1,-1,-1,-1,-1,28204.0,0.0,16500.0,0.0,26854.0,554.0,0.0,16500.0,0.0,26854.0,500.0,0.0
23713,100000.0,2,3,2,50,0,0,0,2,0,0,82397.0,84027.0,88734.0,86369.0,89994.0,89681.0,3004.0,7500.0,0.0,5001.0,3390.0,4000.0
25063,130000.0,1,3,2,54,2,0,0,0,0,0,98285.0,94075.0,92857.0,95351.0,95525.0,96980.0,4300.0,4300.0,7400.0,3600.0,4000.0,4000.0
1696,250000.0,1,3,1,47,-1,-1,-1,-1,-1,-1,1170.0,1863.0,3100.0,2560.0,2580.0,3699.0,1863.0,3112.0,2950.0,2580.0,3699.0,0.0
19759,310000.0,2,1,2,35,-1,0,0,0,-1,-1,27089.0,37919.0,40136.0,31242.0,18962.0,9950.0,20000.0,21890.0,15000.0,9481.0,19900.0,0.0
18320,80000.0,2,2,2,29,0,0,0,0,0,0,78626.0,78262.0,80000.0,82025.0,78521.0,78947.0,3400.0,3600.0,4000.0,3500.0,3000.0,4000.0
196,50000.0,2,1,2,24,1,2,2,2,2,2,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0
24179,100000.0,1,1,2,27,1,2,0,0,0,0,108762.0,101941.0,99264.0,90972.0,100306.0,100536.0,25.0,4902.0,4118.0,30018.0,5060.0,3663.0
28810,280000.0,2,1,1,36,-1,2,-1,-1,-1,0,832.0,416.0,416.0,416.0,59211.0,416.0,0.0,416.0,416.0,59211.0,0.0,378.0
20295,140000.0,2,2,1,52,-1,-1,-1,-1,-1,-1,850.0,12340.0,14910.0,44967.0,11669.0,5169.0,12340.0,14910.0,44967.0,11669.0,5169.0,17953.0
14194,50000.0,1,1,1,41,0,0,0,0,0,0,46631.0,46929.0,47393.0,22944.0,24071.0,24397.0,2100.0,1500.0,824.0,1500.0,877.0,2796.0
16429,50000.0,2,3,1,47,0,-1,-1,-1,-1,0,1091.0,390.0,1554.0,390.0,780.0,390.0,390.0,1554.0,390.0,780.0,0.0,390.0
24926,50000.0,1,2,1,47,0,0,0,0,0,0,50593.0,50420.0,49695.0,47862.0,18371.0,18601.0,1798.0,2198.0,1296.0,805.0,676.0,695.0
7151,230000.0,2,3,1,54,-1,-1,-1,-1,-1,-1,1227.0,784.0,1854.0,396.0,1950.0,1099.0,784.0,1854.0,396.0,1950.0,1099.0,2040.0
22314,240000.0,2,3,1,30,-1,-1,-1,-1,-1,-1,7075.0,15732.0,9285.0,1617.0,188.0,98.0,17003.0,9343.0,1617.0,188.0,98.0,0.0
20658,50000.0,1,3,2,31,0,0,0,0,0,2,45194.0,22298.0,16055.0,17281.0,18996.0,18553.0,1500.0,1500.0,1500.0,2000.0,0.0,1000.0
19200,170000.0,2,2,2,32,0,0,0,0,-1,0,10928.0,8400.0,5654.0,6285.0,4417.0,740.0,6151.0,4110.0,6920.0,6637.0,0.0,16744.0
14635,310000.0,1,1,2,28,0,0,0,0,0,0,153620.0,147023.0,127390.0,129886.0,130676.0,127738.0,6603.0,4600.0,4507.0,4027.0,4025.0,4018.0
16709,120000.0,1,2,1,40,-1,0,0,0,0,0,112123.0,114344.0,117684.0,117344.0,58800.0,0.0,4089.0,5179.0,2543.0,1176.0,0.0,0.0
